transaction_id,transaction_date,user_id,status,total_amount,payment_method_id
202575,2020-08-01 21:45:56 UTC,20328,Completed,50000,4
202577,2020-08-02 16:27:58 UTC,20334,Completed,50000,4
202613,2020-08-11 14:22:04 UTC,20368,Completed,50000,4
202616,2020-08-13 20:48:09 UTC,20250,Completed,50000,4
202646,2020-09-01 08:08:51 UTC,10330,Completed,50000,4
202656,2020-09-03 11:57:16 UTC,20477,Completed,50000,4
202680,2020-09-14 22:37:14 UTC,20255,Completed,50000,4
301170,2020-11-07 20:20:46 UTC,20157,Completed,50000,4
301350,2020-12-18 16:42:18 UTC,20099,Completed,50000,4
303138,2021-02-27 21:34:19 UTC,20283,Completed,50000,4
304144,2021-05-19 22:07:12 UTC,10183,Completed,50000,4
305125,2021-07-01 09:48:18 UTC,10069,Completed,50000,4
305182,2021-07-16 22:46:01 UTC,10186,Completed,50000,4
305187,2021-07-17 22:07:28 UTC,20538,Completed,50000,4
305219,2021-07-25 18:21:58 UTC,10330,Completed,50000,4
305225,2021-07-27 12:25:53 UTC,20499,Completed,50000,4
308304,2021-08-10 20:37:16 UTC,10003,Cancelled,50000,4
305323,2021-09-01 16:58:50 UTC,20426,Completed,50000,4
305339,2021-09-07 07:02:01 UTC,10142,Completed,50000,4
305349,2021-09-12 11:57:25 UTC,10161,Completed,50000,4
305374,2021-09-20 06:50:31 UTC,20257,Completed,50000,4
305394,2021-09-25 17:11:50 UTC,20237,Completed,50000,4
306484,2021-10-02 15:41:46 UTC,10050,Completed,50000,4
306503,2021-10-06 14:21:45 UTC,20421,Completed,50000,4
306524,2021-10-12 15:09:57 UTC,20250,Completed,50000,4
306548,2021-10-18 17:05:53 UTC,20188,Completed,50000,4
306556,2021-10-20 15:48:43 UTC,10037,Completed,50000,4
308426,2021-10-25 18:40:33 UTC,10333,Cancelled,50000,4
306604,2021-11-03 14:44:23 UTC,10354,Completed,50000,4
306612,2021-11-05 14:16:43 UTC,10022,Completed,50000,4
306621,2021-11-08 14:29:25 UTC,20097,Completed,50000,4
306622,2021-11-08 15:04:21 UTC,20343,Completed,50000,4
306623,2021-11-08 16:59:49 UTC,20432,Completed,50000,4
306636,2021-11-12 17:52:58 UTC,10350,Completed,50000,4
306668,2021-11-20 07:56:33 UTC,20462,Completed,50000,4
306695,2021-11-27 08:50:26 UTC,20271,Completed,50000,4
308449,2021-12-05 15:51:52 UTC,20283,Cancelled,50000,4
201534,2020-02-28 08:02:10 UTC,20969,Completed,4050000,4
201606,2020-03-14 08:21:17 UTC,20896,Completed,2610000,4
302639,2020-11-29 11:42:36 UTC,20844,Completed,2290000,4
303510,2021-01-02 21:06:04 UTC,10642,Completed,2290000,4
201443,2020-02-09 13:43:35 UTC,20883,Completed,2226000,4
302449,2020-11-12 20:12:25 UTC,20882,Completed,2226000,4
302733,2020-12-07 17:30:21 UTC,10570,Completed,2226000,4
202765,2020-07-12 16:37:14 UTC,20632,Completed,850000,4
203014,2020-09-16 13:41:49 UTC,20623,Completed,850000,4
304522,2021-06-09 15:29:11 UTC,20583,Completed,850000,4
304533,2021-06-13 09:56:08 UTC,20754,Completed,850000,4
305416,2021-07-02 15:09:12 UTC,10513,Completed,850000,4
305475,2021-07-18 09:35:44 UTC,20736,Completed,850000,4
305565,2021-08-10 17:28:03 UTC,20751,Completed,850000,4
305636,2021-08-29 07:45:21 UTC,10475,Completed,850000,4
305681,2021-09-11 06:49:57 UTC,20675,Completed,850000,4
306863,2021-10-08 12:32:21 UTC,10374,Completed,850000,4
308479,2021-10-18 11:12:42 UTC,20677,Cancelled,850000,4
307160,2021-12-10 13:16:30 UTC,20683,Completed,850000,4
308139,2021-02-22 22:36:31 UTC,20895,Cancelled,3015000,4
201043,2020-02-02 18:48:26 UTC,20270,Completed,135000,4
201052,2020-02-11 16:44:59 UTC,10067,Completed,135000,4
201707,2020-04-17 14:49:50 UTC,20011,Completed,135000,4
301132,2020-10-29 17:47:02 UTC,20320,Completed,135000,4
301145,2020-11-02 07:54:06 UTC,20253,Completed,135000,4
303055,2021-01-19 18:28:53 UTC,20349,Completed,135000,4
304065,2021-04-20 20:40:54 UTC,20335,Completed,135000,4
202240,2020-05-06 16:10:47 UTC,20876,Completed,2503000,4
303518,2021-01-04 22:18:59 UTC,20845,Completed,2503000,4
201373,2020-01-21 08:42:38 UTC,20873,Completed,3815000,4
203234,2020-07-23 15:51:05 UTC,20890,Completed,1325400,4
203361,2020-08-08 15:58:34 UTC,10586,Completed,1325400,4
305943,2021-07-24 19:06:45 UTC,20867,Completed,1325400,4
306060,2021-08-11 07:06:49 UTC,10623,Completed,1325400,4
306134,2021-08-18 18:05:46 UTC,20861,Completed,1325400,4
306451,2021-09-28 12:44:02 UTC,20865,Completed,1325400,4
307374,2021-10-19 20:18:54 UTC,20861,Completed,1325400,4
307411,2021-10-25 18:40:50 UTC,20980,Completed,1325400,4
307628,2021-11-30 08:55:50 UTC,20907,Completed,1325400,4
307992,2020-10-13 18:25:13 UTC,20891,Cancelled,3303000,4
302363,2020-11-04 21:08:27 UTC,10641,Completed,3245400,4
302529,2020-11-19 16:54:30 UTC,20943,Completed,3245400,4
302689,2020-12-03 17:14:32 UTC,10567,Completed,2151000,4
302897,2020-12-22 07:18:44 UTC,20963,Completed,1895000,4
302962,2020-12-27 07:08:15 UTC,20934,Completed,3740000,4
301418,2020-10-01 17:49:09 UTC,20709,Completed,2300000,4
301704,2020-11-19 09:52:53 UTC,20620,Completed,2300000,4
302630,2020-11-28 14:33:38 UTC,10630,Completed,2300000,4
301977,2020-12-29 20:04:57 UTC,10549,Completed,1980000,4
302633,2020-11-28 16:15:24 UTC,10634,Completed,1852000,4
202257,2020-05-11 16:23:49 UTC,20851,Completed,3100000,4
202364,2020-06-02 08:48:55 UTC,20914,Completed,3100000,4
302404,2020-11-09 11:39:14 UTC,20866,Completed,3100000,4
303770,2021-02-17 10:41:07 UTC,10689,Completed,3100000,4
203371,2020-08-09 20:20:14 UTC,10572,Completed,1660000,4
203602,2020-09-11 06:14:30 UTC,20846,Completed,1660000,4
203611,2020-09-11 22:41:41 UTC,10571,Completed,1660000,4
203677,2020-09-21 19:02:58 UTC,20844,Completed,1660000,4
203698,2020-09-24 12:12:01 UTC,20854,Completed,1660000,4
203737,2020-09-30 16:21:29 UTC,20896,Completed,1660000,4
304638,2021-04-08 19:09:32 UTC,10643,Completed,1660000,4
304847,2021-05-15 08:01:53 UTC,20841,Completed,1660000,4
304902,2021-05-24 08:55:41 UTC,20854,Completed,1660000,4
304957,2021-06-03 10:08:12 UTC,20957,Completed,1660000,4
305828,2021-07-08 21:01:48 UTC,10635,Completed,1660000,4
305892,2021-07-17 18:24:22 UTC,10578,Completed,1660000,4
305932,2021-07-22 11:43:50 UTC,20995,Completed,1660000,4
305960,2021-07-27 13:59:13 UTC,10677,Completed,1660000,4
306326,2021-09-12 08:53:12 UTC,20902,Completed,1660000,4
306330,2021-09-12 15:36:28 UTC,20975,Completed,1660000,4
307520,2021-11-12 07:22:34 UTC,10665,Completed,1660000,4
307734,2021-12-20 10:50:57 UTC,20980,Completed,1660000,4
201699,2020-04-14 12:41:31 UTC,10332,Completed,220000,4
301054,2020-10-11 23:00:18 UTC,20512,Completed,220000,4
307826,2020-10-18 21:28:01 UTC,10209,Cancelled,220000,4
303148,2021-03-03 10:25:38 UTC,10304,Completed,220000,4
203774,2020-03-08 12:52:24 UTC,20939,Cancelled,2780000,4
202312,2020-05-23 13:35:20 UTC,10629,Completed,2780000,4
203202,2020-07-19 12:40:37 UTC,10565,Completed,1340000,4
203413,2020-08-15 15:49:25 UTC,20873,Completed,1340000,4
203861,2020-09-25 20:50:23 UTC,10552,Cancelled,1340000,4
301533,2020-10-18 15:12:28 UTC,20587,Completed,1340000,4
301883,2020-12-16 18:09:25 UTC,20640,Completed,1340000,4
303369,2021-02-21 13:05:59 UTC,10537,Completed,1340000,4
305774,2021-07-01 16:45:34 UTC,20983,Completed,1340000,4
305777,2021-07-01 18:15:42 UTC,10576,Completed,1340000,4
305910,2021-07-20 08:10:12 UTC,20946,Completed,1340000,4
306047,2021-08-08 22:50:46 UTC,20916,Completed,1340000,4
306219,2021-08-28 16:01:38 UTC,10598,Completed,1340000,4
306361,2021-09-16 10:22:03 UTC,20855,Completed,1340000,4
307273,2021-10-04 08:17:28 UTC,10673,Completed,1340000,4
307334,2021-10-13 13:16:14 UTC,20967,Completed,1340000,4
307686,2021-12-11 18:35:37 UTC,10578,Completed,1340000,4
307749,2021-12-22 15:02:52 UTC,20998,Completed,1340000,4
201654,2020-03-22 22:00:21 UTC,20897,Completed,2460000,4
202137,2020-04-16 11:40:55 UTC,10691,Completed,2460000,4
302101,2020-10-10 20:33:21 UTC,20917,Completed,2460000,4
302407,2020-11-09 13:54:28 UTC,20903,Completed,2460000,4
302542,2020-11-20 17:20:51 UTC,20842,Completed,2460000,4
302943,2020-12-25 15:23:40 UTC,10652,Completed,2460000,4
203131,2020-07-09 09:56:18 UTC,10572,Completed,1020000,4
203194,2020-07-18 13:48:47 UTC,20880,Completed,1020000,4
203271,2020-07-26 22:38:37 UTC,20854,Completed,1020000,4
203450,2020-08-20 20:03:22 UTC,10581,Completed,1020000,4
304742,2021-04-27 15:09:51 UTC,10642,Completed,1020000,4
304805,2021-05-08 16:50:08 UTC,20843,Completed,1020000,4
305820,2021-07-07 18:16:01 UTC,10641,Completed,1020000,4
305940,2021-07-23 21:54:41 UTC,20927,Completed,1020000,4
306439,2021-09-26 17:21:20 UTC,10642,Completed,1020000,4
307415,2021-10-26 07:00:00 UTC,20971,Completed,1020000,4
307557,2021-11-18 11:18:02 UTC,20875,Completed,1020000,4
302661,2020-11-30 19:34:32 UTC,10582,Completed,4700000,4
201378,2020-01-21 21:45:16 UTC,10700,Completed,3260000,4
201455,2020-02-10 21:15:01 UTC,20967,Completed,3260000,4
302640,2020-11-29 12:54:24 UTC,10614,Completed,2940000,4
308039,2020-12-19 22:39:28 UTC,20881,Cancelled,2940000,4
202019,2020-06-21 09:57:05 UTC,20717,Completed,1500000,4
308362,2021-09-06 14:58:10 UTC,20625,Cancelled,1500000,4
308534,2021-12-23 20:42:40 UTC,20657,Cancelled,1500000,4
201012,2020-01-11 21:26:59 UTC,20152,Completed,60000,4
201723,2020-04-27 21:40:37 UTC,10183,Completed,60000,4
202526,2020-07-11 08:25:04 UTC,10203,Completed,60000,4
202538,2020-07-16 08:38:02 UTC,20426,Completed,60000,4
202556,2020-07-22 18:09:20 UTC,10199,Completed,60000,4
202558,2020-07-23 08:35:44 UTC,20317,Completed,60000,4
202591,2020-08-07 09:38:45 UTC,20472,Completed,60000,4
202671,2020-09-11 13:10:53 UTC,10076,Completed,60000,4
301090,2020-10-21 06:21:10 UTC,20351,Completed,60000,4
303111,2021-02-19 17:00:15 UTC,20295,Completed,60000,4
304085,2021-04-28 12:04:32 UTC,10278,Completed,60000,4
305136,2021-07-04 23:00:04 UTC,20048,Completed,60000,4
305320,2021-08-30 09:32:55 UTC,20067,Completed,60000,4
305359,2021-09-14 18:08:36 UTC,20124,Completed,60000,4
306657,2021-11-17 14:16:50 UTC,10273,Completed,60000,4
308445,2021-11-23 10:10:12 UTC,10304,Cancelled,60000,4
306703,2021-11-28 17:55:40 UTC,20263,Completed,60000,4
306713,2021-12-01 15:01:32 UTC,20073,Completed,60000,4
306774,2021-12-16 17:17:39 UTC,10028,Completed,60000,4
201349,2020-01-12 23:00:11 UTC,20911,Completed,4060000,4
304977,2021-06-05 12:07:00 UTC,10655,Completed,2620000,4
202094,2020-04-09 12:23:03 UTC,10667,Completed,2295400,4
202198,2020-04-27 17:34:30 UTC,10604,Completed,1905000,4
302907,2020-12-22 18:55:09 UTC,10683,Completed,1905000,4
302503,2020-11-17 11:42:20 UTC,10614,Completed,3153000,4
201436,2020-02-08 13:04:53 UTC,20972,Completed,2833000,4
202331,2020-05-26 08:01:19 UTC,10634,Completed,2775400,4
202500,2020-06-30 16:53:03 UTC,20856,Completed,2775400,4
302359,2020-11-04 15:37:40 UTC,20920,Completed,2775400,4
303714,2021-02-07 21:17:12 UTC,10612,Completed,2775400,4
201569,2020-03-07 06:24:14 UTC,10605,Completed,3633000,4
203823,2020-05-30 14:01:38 UTC,20863,Cancelled,3633000,4
201680,2020-03-28 19:17:30 UTC,20961,Completed,3505000,4
202775,2020-07-16 18:40:40 UTC,20573,Completed,625000,4
202846,2020-08-06 08:13:26 UTC,10457,Completed,625000,4
202874,2020-08-11 22:22:51 UTC,20630,Completed,625000,4
202903,2020-08-18 09:41:34 UTC,20632,Completed,625000,4
202906,2020-08-18 16:10:48 UTC,20770,Completed,625000,4
304298,2021-04-11 07:28:18 UTC,20752,Completed,625000,4
304374,2021-05-02 17:47:25 UTC,10520,Completed,625000,4
308219,2021-05-20 15:44:26 UTC,20659,Cancelled,625000,4
308326,2021-07-03 13:20:52 UTC,10459,Cancelled,625000,4
308335,2021-07-26 07:10:13 UTC,20638,Cancelled,625000,4
306861,2021-10-07 11:16:10 UTC,20675,Completed,625000,4
307100,2021-11-25 06:31:45 UTC,10445,Completed,625000,4
308514,2021-12-03 07:45:58 UTC,20636,Cancelled,625000,4
201270,2020-03-21 18:51:26 UTC,20718,Completed,1425000,4
301939,2020-12-24 10:03:45 UTC,20568,Completed,1425000,4
303460,2021-03-18 06:46:24 UTC,10453,Completed,1425000,4
202244,2020-05-06 22:28:57 UTC,20983,Completed,2609000,4
201437,2020-02-08 16:36:31 UTC,20913,Completed,2545000,4
202461,2020-06-21 13:55:15 UTC,20987,Completed,2545000,4
201488,2020-02-19 12:24:17 UTC,20928,Completed,2615400,4
201562,2020-03-06 06:47:14 UTC,10575,Completed,2950000,4
202086,2020-04-08 17:27:54 UTC,10693,Completed,2950000,4
202103,2020-04-11 08:27:30 UTC,10563,Completed,2950000,4
202317,2020-05-24 13:19:24 UTC,20891,Completed,2950000,4
302030,2020-10-04 18:33:52 UTC,20870,Completed,2950000,4
302246,2020-10-23 18:29:49 UTC,20892,Completed,2950000,4
303528,2021-01-06 16:58:24 UTC,10650,Completed,2950000,4
303760,2021-02-16 13:39:13 UTC,10620,Completed,2950000,4
203331,2020-08-03 22:35:48 UTC,10579,Completed,1510000,4
203400,2020-08-14 09:44:36 UTC,20852,Completed,1510000,4
203540,2020-09-02 11:29:47 UTC,20895,Completed,1510000,4
203555,2020-09-03 17:06:03 UTC,20859,Completed,1510000,4
308378,2021-07-11 19:40:49 UTC,10629,Cancelled,1510000,4
305895,2021-07-18 18:48:59 UTC,20847,Completed,1510000,4
306204,2021-08-26 10:58:58 UTC,20843,Completed,1510000,4
306288,2021-09-06 11:57:57 UTC,20960,Completed,1510000,4
306293,2021-09-06 20:52:21 UTC,20879,Completed,1510000,4
307363,2021-10-18 19:16:50 UTC,10578,Completed,1510000,4
307484,2021-11-07 10:58:17 UTC,20923,Completed,1510000,4
307712,2021-12-16 21:52:40 UTC,10589,Completed,1510000,4
202399,2020-06-08 16:10:10 UTC,20854,Completed,3410800,4
201086,2020-03-10 20:18:03 UTC,20078,Completed,70000,4
202598,2020-08-08 14:59:19 UTC,20313,Completed,70000,4
301339,2020-12-16 06:10:16 UTC,20411,Completed,70000,4
303007,2021-01-01 19:49:41 UTC,20299,Completed,70000,4
303118,2021-02-22 09:13:49 UTC,20045,Completed,70000,4
308071,2021-03-10 06:14:20 UTC,10312,Cancelled,70000,4
303205,2021-03-24 12:04:51 UTC,10049,Completed,70000,4
306608,2021-11-04 07:45:57 UTC,10008,Completed,70000,4
201431,2020-02-07 10:18:18 UTC,20865,Completed,2630000,4
202459,2020-06-20 21:27:12 UTC,10619,Completed,2630000,4
302163,2020-10-15 19:12:46 UTC,10578,Completed,2630000,4
303889,2021-03-08 15:34:16 UTC,10598,Completed,2630000,4
202383,2020-06-06 15:09:03 UTC,20948,Completed,2566000,4
203268,2020-07-26 18:09:01 UTC,20859,Completed,1190000,4
203346,2020-08-06 15:39:32 UTC,20897,Completed,1190000,4
203513,2020-08-29 09:26:22 UTC,20864,Completed,1190000,4
308258,2021-04-25 19:40:21 UTC,10618,Cancelled,1190000,4
304996,2021-06-08 10:32:08 UTC,20910,Completed,1190000,4
305798,2021-07-05 10:29:02 UTC,20954,Completed,1190000,4
306272,2021-09-04 15:23:13 UTC,20842,Completed,1190000,4
306350,2021-09-14 21:53:37 UTC,10670,Completed,1190000,4
307572,2021-11-19 19:58:34 UTC,20849,Completed,1190000,4
307751,2021-12-22 18:21:34 UTC,20991,Completed,1190000,4
202072,2020-04-05 12:15:44 UTC,10675,Completed,2502000,4
201393,2020-01-25 10:59:24 UTC,20851,Completed,2310000,4
202092,2020-04-09 09:29:08 UTC,20950,Completed,2310000,4
202111,2020-04-12 12:13:17 UTC,20855,Completed,2310000,4
202749,2020-07-08 12:38:25 UTC,20797,Completed,870000,4
202798,2020-07-21 19:00:07 UTC,20699,Completed,870000,4
202820,2020-07-28 07:02:02 UTC,20635,Completed,870000,4
202925,2020-08-22 13:59:21 UTC,10473,Completed,870000,4
203004,2020-09-14 19:22:20 UTC,10379,Completed,870000,4
203068,2020-09-30 09:06:35 UTC,20619,Completed,870000,4
304282,2021-04-06 10:09:25 UTC,20675,Completed,870000,4
304551,2021-06-17 08:31:54 UTC,10364,Completed,870000,4
305615,2021-08-22 22:07:16 UTC,20609,Completed,870000,4
306832,2021-10-01 16:25:12 UTC,10442,Completed,870000,4
306929,2021-10-19 19:18:40 UTC,20790,Completed,870000,4
306977,2021-10-30 20:18:27 UTC,10426,Completed,870000,4
302372,2020-11-06 13:07:51 UTC,20858,Completed,2182000,4
202170,2020-04-22 16:09:10 UTC,20867,Completed,3430000,4
302143,2020-10-14 07:47:30 UTC,10651,Completed,3430000,4
302680,2020-12-02 20:12:21 UTC,20995,Completed,3430000,4
302256,2020-10-24 11:07:18 UTC,10568,Completed,1990000,4
301010,2020-10-03 11:30:15 UTC,20216,Completed,550000,4
202367,2020-06-02 16:34:58 UTC,20948,Completed,3110000,4
201204,2020-02-17 09:24:17 UTC,10472,Completed,1670000,4
303048,2021-01-17 09:08:32 UTC,20319,Completed,230000,4
303112,2021-02-19 17:15:08 UTC,20204,Completed,230000,4
304217,2021-06-15 14:40:13 UTC,20129,Completed,230000,4
201484,2020-02-18 17:54:41 UTC,10659,Completed,2790000,4
202245,2020-05-07 13:53:55 UTC,10630,Completed,2790000,4
201933,2020-05-16 06:08:44 UTC,20603,Completed,1350000,4
301464,2020-10-09 11:11:43 UTC,20574,Completed,1350000,4
301500,2020-10-14 23:01:47 UTC,20832,Completed,1350000,4
301501,2020-10-15 06:23:20 UTC,20781,Completed,1350000,4
301634,2020-11-07 12:54:32 UTC,20735,Completed,1350000,4
301785,2020-12-02 09:07:24 UTC,20575,Completed,1350000,4
307959,2020-12-06 08:25:53 UTC,10522,Cancelled,1350000,4
307963,2020-12-12 19:30:24 UTC,20781,Cancelled,1350000,4
301913,2020-12-19 18:44:52 UTC,20618,Completed,1350000,4
303263,2021-01-18 20:46:58 UTC,20562,Completed,1350000,4
303522,2021-01-05 22:26:27 UTC,20872,Completed,5350000,4
308154,2021-03-09 10:56:23 UTC,10650,Cancelled,2470000,4
303822,2021-02-26 21:46:56 UTC,20930,Completed,2150000,4
302436,2020-11-11 17:38:23 UTC,20899,Completed,1830000,4
202164,2020-04-21 14:08:46 UTC,10680,Completed,2625400,4
303885,2021-03-07 17:33:43 UTC,20986,Completed,2625400,4
202335,2020-05-26 15:57:21 UTC,10576,Completed,2395000,4
302866,2020-12-19 22:24:15 UTC,20993,Completed,2395000,4
202061,2020-04-03 09:12:36 UTC,10597,Completed,3643000,4
302609,2020-11-26 19:40:43 UTC,20862,Completed,3643000,4
302292,2020-10-27 13:20:13 UTC,20928,Completed,2465400,4
303878,2021-03-07 10:33:03 UTC,20959,Completed,2465400,4
307854,2020-11-18 09:58:52 UTC,20022,Cancelled,315000,4
201677,2020-03-28 10:16:33 UTC,20964,Completed,2875000,4
303505,2021-01-01 07:22:02 UTC,10692,Completed,2875000,4
202346,2020-05-28 18:07:09 UTC,10646,Completed,2555000,4
201345,2020-01-11 15:40:50 UTC,20963,Completed,2032000,4
201166,2020-01-26 16:45:53 UTC,20561,Completed,1840000,4
201246,2020-03-10 13:12:17 UTC,10400,Completed,1840000,4
203191,2020-07-18 10:28:42 UTC,20868,Completed,1840000,4
305781,2021-07-02 14:02:38 UTC,20905,Completed,1840000,4
306983,2021-11-02 07:58:14 UTC,20543,Completed,1840000,4
201728,2020-05-01 22:01:52 UTC,10087,Completed,400000,4
202504,2020-07-01 21:41:44 UTC,10304,Completed,400000,4
303073,2021-01-28 14:54:51 UTC,10036,Completed,400000,4
308181,2021-05-28 17:11:58 UTC,10091,Cancelled,400000,4
201617,2020-03-16 17:12:57 UTC,20977,Completed,2960000,4
202449,2020-06-18 10:47:36 UTC,20919,Completed,2960000,4
201162,2020-01-24 12:20:16 UTC,20792,Completed,1520000,4
203749,2020-01-28 06:24:02 UTC,10391,Cancelled,1520000,4
201173,2020-02-02 06:13:13 UTC,20618,Completed,1520000,4
203750,2020-02-04 07:35:47 UTC,20748,Cancelled,1520000,4
201212,2020-02-21 06:15:17 UTC,10427,Completed,1520000,4
201285,2020-03-28 07:18:42 UTC,20826,Completed,1520000,4
201887,2020-04-30 12:21:54 UTC,20816,Completed,1520000,4
201976,2020-06-04 20:41:01 UTC,20788,Completed,1520000,4
201984,2020-06-08 09:41:21 UTC,20651,Completed,1520000,4
201993,2020-06-11 13:44:27 UTC,20655,Completed,1520000,4
203852,2020-08-25 22:38:58 UTC,10397,Cancelled,1520000,4
203535,2020-09-01 22:23:38 UTC,20881,Completed,1520000,4
301473,2020-10-10 13:31:25 UTC,10462,Completed,1520000,4
301658,2020-11-11 13:58:10 UTC,20838,Completed,1520000,4
301676,2020-11-13 21:09:47 UTC,20799,Completed,1520000,4
307939,2020-11-18 15:16:09 UTC,20616,Cancelled,1520000,4
301863,2020-12-13 16:44:28 UTC,20727,Completed,1520000,4
301889,2020-12-17 13:54:47 UTC,20751,Completed,1520000,4
303285,2021-01-26 21:19:46 UTC,20584,Completed,1520000,4
303396,2021-03-01 15:42:08 UTC,20641,Completed,1520000,4
303398,2021-03-02 07:20:46 UTC,10489,Completed,1520000,4
303448,2021-03-15 16:32:40 UTC,20729,Completed,1520000,4
201770,2020-06-06 10:21:02 UTC,20096,Completed,80000,4
201785,2020-06-16 08:07:45 UTC,20325,Completed,80000,4
301133,2020-10-30 09:01:48 UTC,10140,Completed,80000,4
301316,2020-12-09 22:56:40 UTC,10228,Completed,80000,4
301324,2020-12-11 11:15:42 UTC,10344,Completed,80000,4
301331,2020-12-13 21:25:30 UTC,20540,Completed,80000,4
303017,2021-01-06 15:56:03 UTC,20030,Completed,80000,4
303094,2021-02-14 20:40:54 UTC,10028,Completed,80000,4
304008,2021-04-01 19:53:02 UTC,10139,Completed,80000,4
304097,2021-05-01 20:30:57 UTC,20335,Completed,80000,4
304213,2021-06-13 06:23:14 UTC,10182,Completed,80000,4
303524,2021-01-06 08:01:15 UTC,20846,Completed,4080000,4
201409,2020-02-02 22:46:36 UTC,10646,Completed,2640000,4
202235,2020-05-05 16:09:46 UTC,20908,Completed,2640000,4
302572,2020-11-22 20:27:12 UTC,20893,Completed,2640000,4
303636,2021-01-24 16:53:32 UTC,20977,Completed,2640000,4
201845,2020-04-16 08:45:31 UTC,20618,Completed,1200000,4
203134,2020-07-09 21:57:23 UTC,10592,Completed,1200000,4
203401,2020-08-14 09:54:02 UTC,20846,Completed,1200000,4
203459,2020-08-21 21:35:46 UTC,20861,Completed,1200000,4
203475,2020-08-23 18:32:15 UTC,20880,Completed,1200000,4
203529,2020-08-30 16:33:16 UTC,10597,Completed,1200000,4
203854,2020-09-04 08:02:13 UTC,20713,Cancelled,1200000,4
301444,2020-10-05 15:15:52 UTC,20644,Completed,1200000,4
301518,2020-10-17 14:38:20 UTC,20687,Completed,1200000,4
301960,2020-12-26 19:10:20 UTC,20778,Completed,1200000,4
304611,2021-04-02 11:10:36 UTC,20917,Completed,1200000,4
304692,2021-04-17 19:48:03 UTC,20914,Completed,1200000,4
308257,2021-04-23 19:50:07 UTC,20996,Cancelled,1200000,4
305784,2021-07-02 21:26:27 UTC,10673,Completed,1200000,4
305812,2021-07-07 08:34:59 UTC,10657,Completed,1200000,4
305957,2021-07-26 11:53:25 UTC,20859,Completed,1200000,4
306017,2021-08-05 09:45:57 UTC,10610,Completed,1200000,4
306306,2021-09-08 16:34:57 UTC,10621,Completed,1200000,4
306413,2021-09-23 12:26:07 UTC,10635,Completed,1200000,4
202208,2020-04-30 11:44:49 UTC,20932,Completed,2320000,4
301476,2020-10-10 18:30:55 UTC,10552,Completed,2320000,4
301628,2020-11-06 13:47:47 UTC,10414,Completed,2320000,4
302939,2020-12-25 10:07:20 UTC,20993,Completed,2320000,4
201571,2020-03-08 14:34:44 UTC,20933,Completed,2000000,4
202464,2020-06-22 11:52:51 UTC,10562,Completed,2000000,4
301421,2020-10-02 17:23:59 UTC,20629,Completed,2000000,4
302623,2020-11-27 17:00:09 UTC,20986,Completed,2000000,4
303275,2021-01-23 13:08:59 UTC,10462,Completed,2000000,4
303668,2021-02-01 17:52:02 UTC,10640,Completed,2000000,4
303422,2021-03-09 14:25:15 UTC,20633,Completed,2000000,4
203766,2020-02-02 20:19:18 UTC,10655,Cancelled,3120000,4
302652,2020-11-30 06:18:42 UTC,20994,Completed,3120000,4
307277,2021-10-04 13:07:07 UTC,10628,Completed,3120000,4
201706,2020-04-17 09:37:13 UTC,10321,Completed,240000,4
301237,2020-11-23 13:12:36 UTC,20363,Completed,240000,4
302114,2020-10-11 20:49:03 UTC,10588,Completed,4240000,4
302365,2020-11-05 06:23:46 UTC,10611,Completed,4240000,4
203876,2020-07-17 20:05:15 UTC,10596,Cancelled,2800000,4
308026,2020-11-28 22:30:13 UTC,20852,Cancelled,2800000,4
303607,2021-01-19 12:05:14 UTC,20937,Completed,2736000,4
201128,2020-01-07 10:46:23 UTC,20679,Completed,1360000,4
201150,2020-01-19 13:38:42 UTC,20551,Completed,1360000,4
203080,2020-07-02 14:17:15 UTC,10564,Completed,1360000,4
203505,2020-08-28 12:03:53 UTC,20864,Completed,1360000,4
203558,2020-09-04 12:04:34 UTC,20888,Completed,1360000,4
203566,2020-09-06 08:27:20 UTC,20880,Completed,1360000,4
203632,2020-09-14 21:30:21 UTC,10592,Completed,1360000,4
301881,2020-12-16 17:27:58 UTC,20729,Completed,1360000,4
303401,2021-03-03 09:07:57 UTC,10397,Completed,1360000,4
304609,2021-04-02 06:26:17 UTC,20869,Completed,1360000,4
304999,2021-06-08 15:28:41 UTC,20850,Completed,1360000,4
305790,2021-07-04 11:46:02 UTC,20974,Completed,1360000,4
305984,2021-08-01 10:36:43 UTC,10597,Completed,1360000,4
306461,2021-09-29 15:35:21 UTC,20945,Completed,1360000,4
307544,2021-11-16 06:15:54 UTC,20883,Completed,1360000,4
307767,2021-12-24 17:16:07 UTC,20998,Completed,1360000,4
201658,2020-03-23 13:19:13 UTC,10581,Completed,2480000,4
202231,2020-05-04 18:09:42 UTC,10614,Completed,2480000,4
302429,2020-11-11 10:15:54 UTC,20935,Completed,2480000,4
203158,2020-07-13 16:47:13 UTC,20865,Completed,976000,4
203174,2020-07-15 20:20:19 UTC,20890,Completed,976000,4
203339,2020-08-05 17:39:18 UTC,20894,Completed,976000,4
203567,2020-09-06 08:39:13 UTC,10582,Completed,976000,4
203738,2020-09-30 16:52:27 UTC,10571,Completed,976000,4
304674,2021-04-13 21:23:11 UTC,10655,Completed,976000,4
304786,2021-05-05 06:43:00 UTC,10575,Completed,976000,4
304811,2021-05-09 13:48:34 UTC,10633,Completed,976000,4
